"CONCEPT_ID","CONCEPT_LABEL","CONCEPT_STRING","DATASET_STRING"
320566,"Sex by School Enrollment by Level of School by Type of School for the Population 3 Years and Over","B14002","ACSDT1Y2024"
320567,"Sex by School Enrollment by Type of School by Age for the Population 3 Years and Over","B14003","ACSDT1Y2024"
320568,"Sex by College or Graduate School Enrollment by Type of School by Age for the Population 15 Years and Over","B14004","ACSDT1Y2024"
320569,"Sex by School Enrollment by Educational Attainment by Employment Status for the Population 16 to 19 Years","B14005","ACSDT1Y2024"
320570,"Poverty Status in the Past 12 Months by School Enrollment by Level of School for the Population 3 Years and Over","B14006","ACSDT1Y2024"
320571,"School Enrollment by Detailed Level of School for the Population 3 Years and Over","B14007","ACSDT1Y2024"
320572,"School Enrollment by Detailed Level of School for the Population 3 Years and Over (White Alone)","B14007A","ACSDT1Y2024"
320573,"School Enrollment by Detailed Level of School for the Population 3 Years and Over (Black or African American Alone)","B14007B","ACSDT1Y2024"
320574,"School Enrollment by Detailed Level of School for the Population 3 Years and Over (American Indian and Alaska Native Alone)","B14007C","ACSDT1Y2024"
320575,"School Enrollment by Detailed Level of School for the Population 3 Years and Over (Asian Alone)","B14007D","ACSDT1Y2024"
320576,"School Enrollment by Detailed Level of School for the Population 3 Years and Over (Native Hawaiian and Other Pacific Islander Alone)","B14007E","ACSDT1Y2024"
320577,"School Enrollment by Detailed Level of School for the Population 3 Years and Over (Some Other Race Alone)","B14007F","ACSDT1Y2024"
320578,"School Enrollment by Detailed Level of School for the Population 3 Years and Over (Two or More Races)","B14007G","ACSDT1Y2024"
320579,"School Enrollment by Detailed Level of School for the Population 3 Years and Over (White Alone, Not Hispanic or Latino)","B14007H","ACSDT1Y2024"
320580,"School Enrollment by Detailed Level of School for the Population 3 Years and Over (Hispanic or Latino)","B14007I","ACSDT1Y2024"
320581,"Sex by Age by Educational Attainment for the Population 18 Years and Over","B15001","ACSDT1Y2024"
320582,"Sex by Educational Attainment for the Population 25 Years and Over","B15002","ACSDT1Y2024"
320583,"Sex by Educational Attainment for the Population 25 Years and Over (White Alone)","B15002A","ACSDT1Y2024"
320584,"Sex by Educational Attainment for the Population 25 Years and Over (Black or African American Alone)","B15002B","ACSDT1Y2024"
294863,"Aggregate Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) for the Population 15 Years and Over (Native Hawaiian and Other Pacific Islander Alone)","B19313E","ACSDT1Y2023"
294864,"Aggregate Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) for the Population 15 Years and Over (Some Other Race Alone)","B19313F","ACSDT1Y2023"
294865,"Aggregate Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) for the Population 15 Years and Over (Two or More Races)","B19313G","ACSDT1Y2023"
294866,"Aggregate Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) for the Population 15 Years and Over (White Alone, Not Hispanic or Latino)","B19313H","ACSDT1Y2023"
294867,"Aggregate Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) for the Population 15 Years and Over (Hispanic or Latino)","B19313I","ACSDT1Y2023"
294868,"Sex by Work Experience in the Past 12 Months by Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) for the Population 15 Years and Over","B19325","ACSDT1Y2023"
294869,"Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) by Sex by Work Experience in the Past 12 Months for the Population 15 Years and Over With Income","B19326","ACSDT1Y2023"
294870,"Sex by Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) for the Population 16 Years and Over With Earnings in the Past 12 Months","B20001","ACSDT1Y2023"
294871,"Median Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) by Sex for the Population 16 Years and Over With Earnings in the Past 12 Months","B20002","ACSDT1Y2023"
294872,"Aggregate Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) by Sex by Work Experience for the Population 16 Years and Over With Earnings","B20003","ACSDT1Y2023"
294873,"Median Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) by Sex by Educational Attainment for the Population 25 Years and Over","B20004","ACSDT1Y2023"
294874,"Sex by Work Experience in the Past 12 Months by Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) for the Population 16 Years and Over","B20005","ACSDT1Y2023"
294875,"Sex by Work Experience in the Past 12 Months by Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) for the Population 16 Years and Over (White Alone)","B20005A","ACSDT1Y2023"
294876,"Sex by Work Experience in the Past 12 Months by Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) for the Population 16 Years and Over (Black or African American Alone)","B20005B","ACSDT1Y2023"
294877,"Sex by Work Experience in the Past 12 Months by Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) for the Population 16 Years and Over (American Indian and Alaska Native Alone)","B20005C","ACSDT1Y2023"
294878,"Sex by Work Experience in the Past 12 Months by Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) for the Population 16 Years and Over (Asian Alone)","B20005D","ACSDT1Y2023"
294879,"Sex by Work Experience in the Past 12 Months by Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) for the Population 16 Years and Over (Native Hawaiian and Other Pacific Islander Alone)","B20005E","ACSDT1Y2023"
294880,"Sex by Work Experience in the Past 12 Months by Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) for the Population 16 Years and Over (Some Other Race Alone)","B20005F","ACSDT1Y2023"
294881,"Sex by Work Experience in the Past 12 Months by Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) for the Population 16 Years and Over (Two or More Races)","B20005G","ACSDT1Y2023"
294882,"Sex by Work Experience in the Past 12 Months by Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) for the Population 16 Years and Over (White Alone, Not Hispanic or Latino)","B20005H","ACSDT1Y2023"
294883,"Sex by Work Experience in the Past 12 Months by Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) for the Population 16 Years and Over (Hispanic or Latino)","B20005I","ACSDT1Y2023"
294884,"Median Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) by Sex by Work Experience in the Past 12 Months for the Population 16 Years and Over With Earnings in the Past 12 Months","B20017","ACSDT1Y2023"
294885,"Median Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) by Sex by Work Experience in the Past 12 Months for the Population 16 Years and Over With Earnings in the Past 12 Months (White Alone)","B20017A","ACSDT1Y2023"
294886,"Median Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) by Sex by Work Experience in the Past 12 Months for the Population 16 Years and Over With Earnings in the Past 12 Months (Black or African American Alone)","B20017B","ACSDT1Y2023"
294887,"Median Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) by Sex by Work Experience in the Past 12 Months for the Population 16 Years and Over With Earnings in the Past 12 Months (American Indian and Alaska Native Alone)","B20017C","ACSDT1Y2023"
294888,"Median Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) by Sex by Work Experience in the Past 12 Months for the Population 16 Years and Over With Earnings in the Past 12 Months (Asian Alone)","B20017D","ACSDT1Y2023"
294889,"Median Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) by Sex by Work Experience in the Past 12 Months for the Population 16 Years and Over With Earnings in the Past 12 Months (Native Hawaiian and Other Pacific Islander Alone)","B20017E","ACSDT1Y2023"
294890,"Median Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) by Sex by Work Experience in the Past 12 Months for the Population 16 Years and Over With Earnings in the Past 12 Months (Some Other Race Alone)","B20017F","ACSDT1Y2023"
294891,"Median Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) by Sex by Work Experience in the Past 12 Months for the Population 16 Years and Over With Earnings in the Past 12 Months (Two or More Races)","B20017G","ACSDT1Y2023"
294892,"Median Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) by Sex by Work Experience in the Past 12 Months for the Population 16 Years and Over With Earnings in the Past 12 Months (White Alone, Not Hispanic or Latino)","B20017H","ACSDT1Y2023"
294893,"Median Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) by Sex by Work Experience in the Past 12 Months for the Population 16 Years and Over With Earnings (Hispanic or Latino)","B20017I","ACSDT1Y2023"
298292,"Marital Status","S1201","ACSST5Y2023"
298293,"Characteristics of People With a Marital Event in the Last 12 Months","S1251","ACSST5Y2023"
298294,"Fertility","S1301","ACSST5Y2023"
298295,"School Enrollment","S1401","ACSST5Y2023"
298296,"Educational Attainment","S1501","ACSST5Y2023"
298297,"Field of Bachelor's Degree for First Major","S1502","ACSST5Y2023"
298298,"Language Spoken at Home","S1601","ACSST5Y2023"
298299,"Limited English Speaking Households","S1602","ACSST5Y2023"
298300,"Characteristics of People by Language Spoken at Home","S1603","ACSST5Y2023"
298301,"Poverty Status in the Past 12 Months","S1701","ACSST5Y2023"
298302,"Poverty Status in the Past 12 Months of Families","S1702","ACSST5Y2023"
298303,"Selected Characteristics of People at Specified Levels of Poverty in the Past 12 Months","S1703","ACSST5Y2023"
298304,"Disability Characteristics","S1810","ACSST5Y2023"
298305,"Selected Economic Characteristics for the Civilian Noninstitutionalized Population by Disability Status","S1811","ACSST5Y2023"
298306,"Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)","S1901","ACSST5Y2023"
298307,"Mean Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)","S1902","ACSST5Y2023"
298308,"Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)","S1903","ACSST5Y2023"
298309,"Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)","S2001","ACSST5Y2023"
298310,"Median Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) of Workers by Sex and Women's Earnings as a Percentage of Men's Earnings by Selected Characteristics","S2002","ACSST5Y2023"
298311,"Veteran Status","S2101","ACSST5Y2023"
298312,"Food Stamps/Supplemental Nutrition Assistance Program (SNAP)","S2201","ACSST5Y2023"
298313,"Employment Status","S2301","ACSST5Y2023"
298314,"Employment Characteristics of Families","S2302","ACSST5Y2023"
298315,"Work Status in the Past 12 Months","S2303","ACSST5Y2023"
298316,"Occupation by Sex for the Civilian Employed Population 16 Years and Over","S2401","ACSST5Y2023"
298317,"Occupation by Sex for the Full-Time, Year-Round Civilian Employed Population 16 Years and Over","S2402","ACSST5Y2023"
298318,"Industry by Sex for the Civilian Employed Population 16 Years and Over","S2403","ACSST5Y2023"
298319,"Industry by Sex for the Full-Time, Year-Round Civilian Employed Population 16 Years and Over","S2404","ACSST5Y2023"
298320,"Industry by Occupation for the Civilian Employed Population 16 Years and Over","S2405","ACSST5Y2023"
298321,"Occupation by Class of Worker for the Civilian Employed Population 16 Years and Over","S2406","ACSST5Y2023"
298322,"Industry by Class of Worker for the Civilian Employed Population 16 Years and Over","S2407","ACSST5Y2023"
298323,"Class of Worker by Sex  for the Civilian Employed Population 16 Years and Over","S2408","ACSST5Y2023"
298324,"Class of Worker by Sex  for the Full-Time, Year-Round Civilian Employed Population 16 Years and Over","S2409","ACSST5Y2023"
298325,"Occupation by Sex and Median Earnings in the Past 12 Months (in 2023 Inflation-Adjusted Dollars) for the Civilian Employed Population 16 Years and Over","S2411","ACSST5Y2023"
320585,"Sex by Educational Attainment for the Population 25 Years and Over (American Indian and Alaska Native Alone)","B15002C","ACSDT1Y2024"
320586,"Sex by Educational Attainment for the Population 25 Years and Over (Asian Alone)","B15002D","ACSDT1Y2024"
320587,"Sex by Educational Attainment for the Population 25 Years and Over (Native Hawaiian and Other Pacific Islander Alone)","B15002E","ACSDT1Y2024"
320588,"Sex by Educational Attainment for the Population 25 Years and Over (Some Other Race Alone)","B15002F","ACSDT1Y2024"
320589,"Sex by Educational Attainment for the Population 25 Years and Over (Two or More Races)","B15002G","ACSDT1Y2024"
320590,"Sex by Educational Attainment for the Population 25 Years and Over (White Alone, Not Hispanic or Latino)","B15002H","ACSDT1Y2024"
320591,"Sex by Educational Attainment for the Population 25 Years and Over (Hispanic or Latino)","B15002I","ACSDT1Y2024"
320592,"Educational Attainment for the Population 25 Years and Over","B15003","ACSDT1Y2024"
320593,"Detailed Field of Bachelor's Degree for First Major for the Population 25 Years and Over","B15010","ACSDT1Y2024"
320594,"Sex by Age by Field of Bachelor's Degree for First Major for the Population 25 Years and Over","B15011","ACSDT1Y2024"
320595,"Total Fields of Bachelor's Degrees Reported","B15012","ACSDT1Y2024"
320596,"Median Earnings in the Past 12 Months (in 2024 Inflation-Adjusted Dollars) by Sex by Field of Bachelor's Degree for First Major","B15013","ACSDT1Y2024"
320597,"Median Earnings in the Past 12 Months (in 2024 Inflation-Adjusted Dollars) by Age by Field of Bachelor's Degree for First Major","B15014","ACSDT1Y2024"
320598,"Language Spoken at Home by Ability to Speak English for the Population 5 Years and Over","B16001","ACSDT1Y2024"
320599,"Detailed Household Language by Household Limited English Speaking Status","B16002","ACSDT1Y2024"
320600,"Age by Language Spoken at Home for the Population 5 Years and Over in Limited English Speaking Households","B16003","ACSDT1Y2024"
320601,"Age by Language Spoken at Home by Ability to Speak English for the Population 5 Years and Over","B16004","ACSDT1Y2024"
320602,"Nativity by Language Spoken at Home by Ability to Speak English for the Population 5 Years and Over","B16005","ACSDT1Y2024"
320603,"Nativity by Language Spoken at Home by Ability to Speak English for the Population 5 Years and Over (White Alone)","B16005A","ACSDT1Y2024"
